tag,stemtag,sp,quadrat,survey.ID,year,month,day,measure,codes,notes,field.recorders,data.enter,location
60568,1,caca,614,2019.1,2019,August,8,10.86,,,Ian McGregor,Ian McGregor,South
60569,1,caca,614,2019.1,2019,August,8,12.33,,,Ian McGregor,Ian McGregor,South
60571,1,caca,614,2019.1,2019,August,8,24.44,,,Ian McGregor,Ian McGregor,South
60573,1,tiam,614,2019.1,2019,August,8,32.9,,,Ian McGregor,Ian McGregor,South
60458,1,fagr,615,2019.1,2019,August,8,27.07,,,Ian McGregor,Ian McGregor,South
60459,1,fagr,615,2019.1,2019,August,8,19.2,,,Ian McGregor,Ian McGregor,South
60462,1,fagr,615,2019.1,2019,August,8,77.16,,,Ian McGregor,Ian McGregor,South
60463,1,juni,615,2019.1,2019,August,8,53.65,,,Ian McGregor,Ian McGregor,South
60468,1,caca,615,2019.1,2019,August,8,8.76,,,Ian McGregor,Ian McGregor,South
60469,1,cofl,615,2019.1,2019,August,8,10.19,,,Ian McGregor,Ian McGregor,South
60576,1,caca,615,2019.1,2019,August,8,17.79,,,Ian McGregor,Ian McGregor,South
60577,1,litu,615,2019.1,2019,August,8,24.89,,,Ian McGregor,Ian McGregor,South
60578,1,caca,615,2019.1,2019,August,8,18.49,,,Ian McGregor,Ian McGregor,South
60581,1,litu,615,2019.1,2019,August,8,22.5,,,Ian McGregor,Ian McGregor,South
60582,1,quru,615,2019.1,2019,August,8,29.45,,,Ian McGregor,Ian McGregor,South
60586,1,caca,615,2019.1,2019,August,8,10.03,,adjusted band,Ian McGregor,Ian McGregor,South
60587,1,caca,615,2019.1,2019,August,8,18.83,,,Ian McGregor,Ian McGregor,South
60588,1,caco,615,2019.1,2019,August,8,40.8,,,Ian McGregor,Ian McGregor,South
62128,1,quru,620,2019.1,2019,August,8,116.14,,,Ian McGregor,Ian McGregor,North
62224,1,litu,622,2019.1,2019,August,8,123.34,,,Ian McGregor,Ian McGregor,North
70220,1,qual,702,2019.1,2019,August,8,12.42,,,Ian McGregor,Ian McGregor,South
70096,1,quru,704,2019.1,2019,August,8,15.67,F,,Ian McGregor,Ian McGregor,South
70126,1,quru,705,2019.1,2019,August,8,76.58,F,,Ian McGregor,Ian McGregor,South
70519,1,qual,711,2019.1,2019,August,8,88.19,F,,Ian McGregor,Ian McGregor,South
70536,1,qual,711,2019.1,2019,August,8,13.01,F,,Ian McGregor,Ian McGregor,South
70492,1,nysy,714,2019.1,2019,August,8,8.37,,,Ian McGregor,Ian McGregor,South
70493,1,litu,714,2019.1,2019,August,8,13.87,,,Ian McGregor,Ian McGregor,South
70494,1,caca,714,2019.1,2019,August,8,25.14,,,Ian McGregor,Ian McGregor,South
70494,2,caca,714,2019.1,2019,August,8,8.69,,,Ian McGregor,Ian McGregor,South
70495,1,caca,714,2019.1,2019,August,8,8.99,,,Ian McGregor,Ian McGregor,South
70581,1,quru,714,2019.1,2019,August,8,26.65,,,Ian McGregor,Ian McGregor,South
72116,1,litu,719,2019.1,2019,August,8,17.95,,,Ian McGregor,Ian McGregor,North
72124,1,quru,719,2019.1,2019,August,8,114.14,,,Ian McGregor,Ian McGregor,North
72210,1,qual,721,2019.1,2019,August,8,9.11,,,Ian McGregor,Ian McGregor,North
72308,1,qual,725,2019.1,2019,August,8,51.6,,,Ian McGregor,Ian McGregor,North
72324,1,litu,726,2019.1,2019,August,8,28.78,,,Ian McGregor,Ian McGregor,North
72337,1,quru,727,2019.1,2019,August,8,37.29,,,Ian McGregor,Ian McGregor,North
72348,1,quru,727,2019.1,2019,August,8,15.14,,,Ian McGregor,Ian McGregor,North
72357,1,quru,728,2019.1,2019,August,8,24.29,,,Ian McGregor,Ian McGregor,North
72427,1,litu,730,2019.1,2019,August,8,59.82,,,Ian McGregor,Ian McGregor,North
80628,1,quru,811,2019.1,2019,August,8,45.11,F,,Ian McGregor,Ian McGregor,South
82203,1,litu,822,2019.1,2019,August,8,26.93,,,Ian McGregor,Ian McGregor,North
82360,1,litu,829,2019.1,2019,August,8,23.67,,,Ian McGregor,Ian McGregor,North
82365,1,qual,829,2019.1,2019,August,8,57.02,,,Ian McGregor,Ian McGregor,North
82422,1,litu,831,2019.1,2019,August,8,82.84,,,Ian McGregor,Ian McGregor,North
91477,1,litu,908,2019.1,2019,August,8,48.06,F,,Ian McGregor,Ian McGregor,South
90612,1,quru,910,2019.1,2019,August,8,128.87,F,,Ian McGregor,Ian McGregor,South
90752,1,qual,916,2019.1,2019,August,8,63.78,,,Ian McGregor,Ian McGregor,North
90660,1,quru,913,2019.1,2019,August,8,80.15,F,,Ian McGregor,Ian McGregor,South
92139,1,quru,920,2019.1,2019,August,8,39.52,,,Ian McGregor,Ian McGregor,North
100754,1,quru,1005,2019.1,2019,August,8,31.62,F,,Ian McGregor,Ian McGregor,South
100771,1,quru,1005,2019.1,2019,August,8,19.16,F,,Ian McGregor,Ian McGregor,South
100905,1,litu,1008,2019.1,2019,August,8,14.29,F,,Ian McGregor,Ian McGregor,South
100960,1,quru,1010,2019.1,2019,August,8,55.33,F,,Ian McGregor,Ian McGregor,South
102177,1,qual,1020,2019.1,2019,August,8,115.71,,,Ian McGregor,Ian McGregor,North
102258,1,qual,1022,2019.1,2019,August,8,6.64,,,Ian McGregor,Ian McGregor,North
102261,1,qual,1022,2019.1,2019,August,8,14.69,,,Ian McGregor,Ian McGregor,North
102262,1,qual,1022,2019.1,2019,August,8,89.86,,,Ian McGregor,Ian McGregor,North
102264,1,qual,1022,2019.1,2019,August,8,37.89,,,Ian McGregor,Ian McGregor,North
102348,1,qual,1025,2019.1,2019,August,8,11.44,,,Ian McGregor,Ian McGregor,North
102364,1,qual,1025,2019.1,2019,August,8,100.6,,,Ian McGregor,Ian McGregor,North
110061,1,litu,1101,2019.1,2019,August,8,10.99,F,,Ian McGregor,Ian McGregor,South
110788,1,litu,1104,2019.1,2019,August,8,112.86,F,,Ian McGregor,Ian McGregor,South
110791,1,litu,1104,2019.1,2019,August,8,13.82,F,,Ian McGregor,Ian McGregor,South
110901,1,litu,1105,2019.1,2019,August,8,75.03,F,,Ian McGregor,Ian McGregor,South
111030,1,litu,1107,2019.1,2019,August,8,85.89,F,,Ian McGregor,Ian McGregor,South
112137,1,qual,1120,2019.1,2019,August,8,26.13,,,Ian McGregor,Ian McGregor,North
112262,1,quru,1123,2019.1,2019,August,8,53.92,,,Ian McGregor,Ian McGregor,North
112336,1,qual,1125,2019.1,2019,August,8,12.94,,,Ian McGregor,Ian McGregor,North
112482,1,litu,1131,2019.1,2019,August,8,8.63,,,Ian McGregor,Ian McGregor,North
120781,1,litu,1205,2019.1,2019,August,8,96.95,F,,Ian McGregor,Ian McGregor,South
121221,1,litu,1207,2019.1,2019,August,8,7.49,F,,Ian McGregor,Ian McGregor,South
121195,1,quru,1211,2019.1,2019,August,8,74.42,F,,Ian McGregor,Ian McGregor,South
121305,1,quru,1211,2019.1,2019,August,8,117.46,F,,Ian McGregor,Ian McGregor,South
122136,1,quru,1220,2019.1,2019,August,8,39.39,,,Ian McGregor,Ian McGregor,North
122189,1,qual,1222,2019.1,2019,August,8,100.89,,,Ian McGregor,Ian McGregor,North
122303,1,qual,1223,2019.1,2019,August,8,81.82,,,Ian McGregor,Ian McGregor,North
122343,1,qual,1225,2019.1,2019,August,8,109.91,,,Ian McGregor,Ian McGregor,North
122427,1,qual,1227,2019.1,2019,August,8,19.46,,,Ian McGregor,Ian McGregor,North
122482,1,litu,1228,2019.1,2019,August,8,87.9,,,Ian McGregor,Ian McGregor,North
130838,1,litu,1305,2019.1,2019,August,8,25.83,F,,Ian McGregor,Ian McGregor,South
131087,1,quru,1310,2019.1,2019,August,8,50.16,F,,Ian McGregor,Ian McGregor,South
131239,1,quru,1314,2019.1,2019,August,8,122.88,,,Ian McGregor,Ian McGregor,South
132077,1,qual,1319,2019.1,2019,August,8,60.61,,,Ian McGregor,Ian McGregor,North
132539,1,litu,1331,2019.1,2019,August,8,30.94,,,Ian McGregor,Ian McGregor,North
140751,1,quru,1408,2019.1,2019,August,8,71.88,F,,Ian McGregor,Ian McGregor,South
140825,1,litu,1411,2019.1,2019,August,8,21.85,F,,Ian McGregor,Ian McGregor,South
142380,1,qual,1425,2019.1,2019,August,8,17.3,,,Ian McGregor,Ian McGregor,North
142729,1,litu,1431,2019.1,2019,August,8,55.21,,,Ian McGregor,Ian McGregor,North
160910,1,litu,1607,2019.1,2019,August,8,106.09,,,Ian McGregor,Ian McGregor,South
160985,1,litu,1612,2019.1,2019,August,8,11.41,,,Ian McGregor,Ian McGregor,South
162439,1,quru,1627,2019.1,2019,August,8,24.01,,,Ian McGregor,Ian McGregor,North
162543,1,qual,1627,2019.1,2019,August,8,74.27,,,Ian McGregor,Ian McGregor,North
172202,1,quru,1717,2019.1,2019,August,8,65.21,,,Ian McGregor,Ian McGregor,North
172203,1,qual,1717,2019.1,2019,August,8,17.12,,,Ian McGregor,Ian McGregor,North
172255,1,qual,1720,2019.1,2019,August,8,111.77,,,Ian McGregor,Ian McGregor,North
172470,1,quru,1728,2019.1,2019,August,8,98.58,,,Ian McGregor,Ian McGregor,North
172499,1,qual,1730,2019.1,2019,August,8,16.78,,,Ian McGregor,Ian McGregor,North
181030,1,qual,1816,2019.1,2019,August,8,12.67,,,Ian McGregor,Ian McGregor,North
190067,1,litu,1902,2019.1,2019,August,8,16.02,,,Ian McGregor,Ian McGregor,South
190413,1,litu,1904,2019.1,2019,August,8,84.26,,,Ian McGregor,Ian McGregor,South
190694,1,quru,1909,2019.1,2019,August,8,122.13,,,Ian McGregor,Ian McGregor,South
190838,1,quru,1916,2019.1,2019,August,8,71.23,,,Ian McGregor,Ian McGregor,North
192244,1,qual,1919,2019.1,2019,August,8,28.53,,,Ian McGregor,Ian McGregor,North
192437,1,litu,1925,2019.1,2019,August,8,12.54,,,Ian McGregor,Ian McGregor,North
192466,1,quru,1926,2019.1,2019,August,8,82.24,,,Ian McGregor,Ian McGregor,North
192484,1,quru,1926,2019.1,2019,August,8,47.37,,,Ian McGregor,Ian McGregor,North
192542,1,litu,1929,2019.1,2019,August,8,29.53,,,Ian McGregor,Ian McGregor,North
192544,1,litu,1929,2019.1,2019,August,8,4.88,,,Ian McGregor,Ian McGregor,North
192560,1,qual,1930,2019.1,2019,August,8,11.83,,,Ian McGregor,Ian McGregor,North
192619,1,quru,1926,2019.1,2019,August,8,119.96,,,Ian McGregor,Ian McGregor,North
200142,1,litu,2002,2019.1,2019,August,8,124.73,,,Ian McGregor,Ian McGregor,South
200551,1,litu,2005,2019.1,2019,August,8,109.21,,,Ian McGregor,Ian McGregor,South
202072,1,qual,2020,2019.1,2019,August,8,94.76,,,Ian McGregor,Ian McGregor,North
202215,1,qual,2017,2019.1,2019,August,8,19.2,,,Ian McGregor,Ian McGregor,North
