tag,stemtag,sp,quadrat,survey.ID,year,month,day,measure,codes,notes,field.recorders,data.enter,location,Leaf code
40566,1,cagl,406,2021.1,2021,June,08,27.86,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
40567,1,fagr,406,2021.1,2021,June,08,17.26,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
40568,1,fagr,406,2021.1,2021,June,08,28.63,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
40569,1,litu,407,2021.1,2021,June,08,107.29,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
50364,1,qual,507,2021.1,2021,June,08,13.21,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,NA
50650,1,litu,514,2021.1,2021,June,08,21.8,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
50654,1,litu,514,2021.1,2021,June,08,59.71,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
52190,1,quru,522,2021.1,2021,June,08,51.1,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
60456,1,caca,614,2021.1,2021,June,08,9.89,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60457,1,caca,614,2021.1,2021,June,08,14.45,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60458,1,fagr,615,2021.1,2021,June,08,40.25,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60459,1,fagr,615,2021.1,2021,June,08,22.41,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60462,1,fagr,615,2021.1,2021,June,08,89.8,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60463,1,juni,615,2021.1,2021,June,08,63.42,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60468,1,caca,615,2021.1,2021,June,08,10.31,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60469,1,cofl,615,2021.1,2021,June,08,9.63,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60562,1,fagr,614,2021.1,2021,June,08,5.51,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60563,1,caca,614,2021.1,2021,June,08,23.03,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60566,1,fagr,614,2021.1,2021,June,08,109.33,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60567,1,litu,614,2021.1,2021,June,08,69.62,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60568,1,caca,614,2021.1,2021,June,08,3.97,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60569,1,caca,614,2021.1,2021,June,08,2.23,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60571,1,caca,614,2021.1,2021,June,08,22.99,,knocked out,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60573,1,tiam,614,2021.1,2021,June,08,38.91,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60576,1,caca,615,2021.1,2021,June,08,21.11,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
60577,1,litu,615,2021.1,2021,June,08,34.16,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
60578,1,caca,615,2021.1,2021,June,08,23.52,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60581,1,litu,615,2021.1,2021,June,08,30.61,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
60582,1,quru,615,2021.1,2021,June,08,38.26,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60586,1,caca,615,2021.1,2021,June,08,9.95,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60587,1,caca,615,2021.1,2021,June,08,20.55,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60588,1,caco,615,2021.1,2021,June,08,48.22,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
62128,1,quru,620,2021.1,2021,June,08,129.2,,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
62224,1,litu,622,2021.1,2021,June,08,18.5,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
70096,1,quru,704,2021.1,2021,June,08,33.48,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70126,1,quru,705,2021.1,2021,June,08,104.8,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70220,1,qual,702,2021.1,2021,June,08,33.65,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70492,1,nysy,714,2021.1,2021,June,08,16.43,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70493,1,litu,714,2021.1,2021,June,08,20.39,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
70494,1,caca,714,2021.1,2021,June,08,34.04,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
70494,2,caca,714,2021.1,2021,June,08,16.35,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
70495,1,caca,714,2021.1,2021,June,08,6.73,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70519,1,qual,711,2021.1,2021,June,08,94.18,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70536,1,qual,711,2021.1,2021,June,08,23.55,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70581,1,quru,714,2021.1,2021,June,08,33.65,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
72116,1,litu,719,2021.1,2021,June,08,31.55,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
72124,1,quru,719,2021.1,2021,June,08,32.9,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72210,1,qual,721,2021.1,2021,June,08,23.8,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72308,1,qual,725,2021.1,2021,June,08,63.7,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72324,1,litu,726,2021.1,2021,June,08,48.66,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
72337,1,quru,727,2021.1,2021,June,08,61.43,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
72348,1,quru,727,2021.1,2021,June,08,32.74,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72357,1,quru,728,2021.1,2021,June,08,82.06,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72427,1,litu,730,2021.1,2021,June,08,86.63,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,2
80628,1,quru,811,2021.1,2021,June,08,49.9,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
82203,1,litu,822,2021.1,2021,June,08,42.53,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
82360,1,litu,829,2021.1,2021,June,08,37.69,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
82365,1,qual,829,2021.1,2021,June,08,94.47,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
82422,1,litu,831,2021.1,2021,June,08,86.54,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
90612,1,quru,910,2021.1,2021,June,08,14.76,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
90660,1,quru,913,2021.1,2021,June,08,126.31,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
90752,1,qual,916,2021.1,2021,June,08,82.64,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
91477,1,litu,908,2021.1,2021,June,08,51.93,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
92139,1,quru,920,2021.1,2021,June,08,38.03,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
100754,1,quru,1005,2021.1,2021,June,08,40.74,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
100771,1,quru,1005,2021.1,2021,June,08,214.6,,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
100905,1,litu,1008,2021.1,2021,June,08,23.83,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
100960,1,quru,1010,2021.1,2021,June,08,91.68,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
102177,1,qual,1020,2021.1,2021,June,08,127.5,,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102258,1,qual,1022,2021.1,2021,June,08,10.89,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102261,1,qual,1022,2021.1,2021,June,08,32.88,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102262,1,qual,1022,2021.1,2021,June,08,97.14,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102264,1,qual,1022,2021.1,2021,June,08,46.28,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102348,1,qual,1025,2021.1,2021,June,08,111.48,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102364,1,qual,1025,2021.1,2021,June,08,29.14,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
110061,1,litu,1101,2021.1,2021,June,08,18.68,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
110788,1,litu,1104,2021.1,2021,June,08,104.86,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
110791,1,litu,1104,2021.1,2021,June,08, ,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
110901,1,litu,1105,2021.1,2021,June,08,89.12,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
111030,1,litu,1107,2021.1,2021,June,08,95.27,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
112137,1,qual,1120,2021.1,2021,June,08,44.94,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
112262,1,quru,1123,2021.1,2021,June,08,57.43,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
112336,1,qual,1125,2021.1,2021,June,08,14.93,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
112482,1,litu,1131,2021.1,2021,June,08,11.45,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
120781,1,litu,1205,2021.1,2021,June,08,108.27,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
121195,1,quru,1211,2021.1,2021,June,08,105.44,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
121221,1,litu,1207,2021.1,2021,June,08,7.59,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
121305,1,quru,1211,2021.1,2021,June,08,12.77,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
122136,1,quru,1220,2021.1,2021,June,08,78.64,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
122189,1,qual,1222,2021.1,2021,June,08,113.52,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
122303,1,qual,1223,2021.1,2021,June,08,96,,estimated: meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
122343,1,qual,1225,2021.1,2021,June,08,124.24,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
122427,1,qual,1227,2021.1,2021,June,08,40.5,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
122482,1,litu,1228,2021.1,2021,June,08,10.99,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,2
130838,1,litu,1305,2021.1,2021,June,08,41.6,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
131087,1,quru,1310,2021.1,2021,June,08,70.52,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
131239,1,quru,1314,2021.1,2021,June,08,23.4,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
132077,1,qual,1319,2021.1,2021,June,08,88,,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
132539,1,litu,1331,2021.1,2021,June,08,40.64,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,2
140751,1,quru,1408,2021.1,2021,June,08,95.16,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
140825,1,litu,1411,2021.1,2021,June,08,36.26,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
142380,1,qual,1425,2021.1,2021,June,08,35.98,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
142729,1,litu,1431,2021.1,2021,June,08,58.07,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
160910,1,litu,1607,2021.1,2021,June,08,126.72,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
160985,1,litu,1612,2021.1,2021,June,08,16.01,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
162439,1,quru,1627,2021.1,2021,June,08,41.72,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
162543,1,qual,1627,2021.1,2021,June,08,81.32,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172202,1,quru,1717,2021.1,2021,June,08,79.6,,estimated: meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172203,1,qual,1717,2021.1,2021,June,08,21.45,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172255,1,qual,1720,2021.1,2021,June,08,128,,estimated meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172470,1,quru,1728,2021.1,2021,June,08,24.13,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172499,1,qual,1730,2021.1,2021,June,08,35.64,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,NA
181030,1,qual,1816,2021.1,2021,June,08,20.74,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
190067,1,litu,1902,2021.1,2021,June,08,41.01,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
190413,1,litu,1904,2021.1,2021,June,08,99.64,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
190694,1,quru,1909,2021.1,2021,June,08,12.57,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
190838,1,quru,1916,2021.1,2021,June,08,54.69,,deadstanding,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192244,1,qual,1919,2021.1,2021,June,08,43.45,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192437,1,litu,1925,2021.1,2021,June,08,15.46,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
192466,1,quru,1926,2021.1,2021,June,08,89.99,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192484,1,quru,1926,2021.1,2021,June,08,61.23,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192542,1,litu,1929,2021.1,2021,June,08,5.11,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
192544,1,litu,1929,2021.1,2021,June,08,10.25,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
192560,1,qual,1930,2021.1,2021,June,08,6.95,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192619,1,quru,1926,2021.1,2021,June,08,62.15,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
200142,1,litu,2002,2021.1,2021,June,08,14.68,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
200551,1,litu,2005,2021.1,2021,June,08,119.88,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
202072,1,qual,2020,2021.1,2021,June,08,30.28,,,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
202215,1,qual,2017,2021.1,2021,June,08,104,,estimated: meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
