tag,stemtag,sp,dbh,quadrat,lx,ly,area,location,previous_measure,measure,measure_verified,new.band,codes,notes,survey.ID,year,month,day,field.recorders,data.enter
60462,1,fagr,209.5,615,5.6,7.6,3,South,97.14,,,,,,2022.03,2022,,,,
60463,1,juni,468,615,7.2,8,3,South,71.14,,,,,,2022.03,2022,,,,
60469,1,cofl,70,615,6.8,9.8,3,South,10.44,,,,,,2022.03,2022,,,,
60566,1,fagr,194.2,614,10,11,3,South,116.43,,,,,,2022.03,2022,,,,
60573,1,tiam,258.5,614,8.5,16.3,3,South,45.51,,,,,,2022.03,2022,,,,
60586,1,caca,62.5,615,16.2,9.3,3,South,12.59,,,,,,2022.03,2022,,,,
60587,1,caca,81,615,14,9.8,3,South,22.24,,,,,,2022.03,2022,,,,
60588,1,caco,292.3,615,13.4,7.3,3,South,48.64,,,,,,2022.03,2022,,,,
62181,1,quve,1118.5,621,8.8,13.5,4,North,129.98,,,,,,2022.03,2022,,,,
62224,1,litu,1040.5,622,3.2,17.3,4,North,30.69,,,,,,2022.03,2022,,,,
70096,1,quru,893,704,3.3,12.7,2,South,39.38,,,,,,2022.03,2022,,,,
70216,1,quve,930.2,701,18.7,11.6,3,South,23.09,,,,,,2022.03,2022,,,,
70220,1,qual,557,702,18.3,0.8,3,South,39.33,,,,,,2022.03,2022,,,,
70278,1,qupr,679.8,704,15.6,15.4,2,South,59.52,,,,,,2022.03,2022,,,,
70492,1,nysy,198.6,714,0.1,11.2,3,South,22.17,,,,,,2022.03,2022,,,,
70494,2,caca,60,714,0.4,15.7,3,South,23.31,,,,,,2022.03,2022,,,,
70495,1,caca,79,714,1.7,18.6,3,South,15.43,,,,,,2022.03,2022,,,,
70519,1,qual,544.8,711,15.5,3.3,2,South,94.83,,,,,,2022.03,2022,,,,
70536,1,qual,599,711,11.9,7.4,2,South,25.25,,,,,,2022.03,2022,,,,
70579,1,caovl,236.1,714,19.2,4.3,2,South,41.62,,,,,,2022.03,2022,,,,
70581,1,quru,614.5,714,13.7,1.2,3,South,36.45,,,,,,2022.03,2022,,,,
72024,1,quve,482.3,717,20,9.6,4,North,59.83,,,,,,2022.03,2022,,,,
72116,1,litu,502,719,14.4,10.8,4,North,43.41,,,,,,2022.03,2022,,,,
72124,1,quru,747.2,719,12.5,19.4,4,North,42.52,,,,,,2022.03,2022,,,,
72210,1,qual,872,721,5.2,11.5,4,North,29.35,,,,,,2022.03,2022,,,,
72308,1,qual,654.2,725,15.2,13.3,7,North,66.35,,,,,,2022.03,2022,,,,
72324,1,litu,667.2,726,14.4,6.6,7,North,59.88,,,,,,2022.03,2022,,,,
72337,1,quru,905.8,727,7.9,2.6,7,North,66.41,,,,,,2022.03,2022,,,,
72348,1,quru,971,727,12,15.1,7,North,38.92,,,,,,2022.03,2022,,,,
72357,1,quru,938,728,1.7,2,7,North,100.88,,,,,,2022.03,2022,,,,
72427,1,litu,1422.3,730,3.6,19.4,7,North,81.19,,,,,,2022.03,2022,,,,
80401,1,caco,469,807,7.4,19.4,2,South,37.93,,,,,,2022.03,2022,,,,
80559,1,nysy,434.6,813,8.9,17.8,2,South,6.19,,,,,,2022.03,2022,,,,
82203,1,litu,654,822,8,9.4,4,North,52.53,,,,,,2022.03,2022,,,,
82360,1,litu,604.5,829,2.3,0.7,7,North,47.36,,,,,,2022.03,2022,,,,
82365,1,qual,438.1,829,4.9,4.7,7,North,62.81,,,,,,2022.03,2022,,,,
82422,1,litu,546.5,831,6.9,19.5,7,North,98.77,,,,,,2022.03,2022,,,,
91477,1,litu,210,908,19.3,3.5,2,South,53.94,,,,,,2022.03,2022,,,,
91486,1,cagl,570.9,908,17.5,9.2,2,South,59.02,,,,,,2022.03,2022,,,,
92237,1,nysy,218.1,922,14.7,19.5,5,North,18.01,,,,,,2022.03,2022,,,,
100771,1,quru,968,1005,8.5,17,2,South,73.67,,,,,,2022.03,2022,,,,
100905,1,litu,680,1008,10,1.6,2,South,29.42,,,,,,2022.03,2022,,,,
101244,1,quve,815.3,1014,9,9.2,3,South,86.72,,,,,,2022.03,2022,,,,
102148,1,cato,251.2,1019,2,15.4,5,North,25.67,,,,,,2022.03,2022,,,,
102348,1,qual,888,1025,16.5,11.5,7,North,34.84,,,,,,2022.03,2022,,,,
110061,1,litu,1205,1101,17,10,2,South,20.74,,,,,,2022.03,2022,,,,
110791,1,litu,660,1104,11.3,10,2,South,18.67,,,,,,2022.03,2022,,,,
110901,1,litu,524.1,1105,20,4.1,2,South,95.17,,,,,,2022.03,2022,,,,
111030,1,litu,600.5,1107,15.1,19.9,2,South,100.56,,,,,,2022.03,2022,,,,
112136,1,pist,274.1,1120,13.9,2.5,5,North,46.33,,,,,,2022.03,2022,,,,
112250,1,pist,436,1122,10.8,18.4,5,North,69.41,,,,,,2022.03,2022,,,,
112262,1,quru,123,1123,17.5,1.5,5,North,59.92,,,,,,2022.03,2022,,,,
112336,1,qual,516,1125,17,13.8,8,North,14.68,,,,,,2022.03,2022,,,,
112482,1,litu,263.2,1131,17.8,15.9,8,North,12.91,,,,,,2022.03,2022,,,,
120781,1,litu,605.9,1205,3,2.2,2,South,111.88,,,,,,2022.03,2022,,,,
121195,1,quru,914.7,1211,12.4,0.4,2,South,113.12,,,,,,2022.03,2022,,,,
121221,1,litu,117.2,1207,1.7,19.3,2,South,8.31,,,,,,2022.03,2022,,,,
121301,1,caovl,241.3,1211,1.2,2.5,2,South,10.7,,,,,,2022.03,2022,,,,
121305,1,quru,753.8,1211,1.1,11.2,2,South,17.14,,,,,,2022.03,2022,,,,
121374,1,juni,310.4,1216,0.7,18.5,5,North,115.38,,,,,,2022.03,2022,,,,
122006,1,acru,395.9,1217,9.9,8.3,5,North,49.21,,,,,,2022.03,2022,,,,
122009,1,acru,277,1217,1.2,4.1,5,North,20.12,,,,,,2022.03,2022,,,,
122136,1,quru,587.7,1220,5.5,7.6,5,North,93.14,,,,,,2022.03,2022,,,,
122184,1,pist,217.8,1222,2.9,13.9,5,North,14.37,,,,,,2022.03,2022,,,,
122189,1,qual,665.1,1222,5.5,19.5,5,North,117.38,,,,,,2022.03,2022,,,,
122303,1,qual,624.3,1223,1.9,8.5,5,North,97.2,,,,,,2022.03,2022,,,,
122427,1,qual,832.7,1227,17,15.6,8,North,47.74,,,,,,2022.03,2022,,,,
122482,1,litu,562.4,1228,14.5,2.4,8,North,106.07,,,,,,2022.03,2022,,,,
130838,1,litu,652.4,1305,12.2,1,2,South,49.25,,,,,,2022.03,2022,,,,
131087,1,quru,665,1310,17.3,17.8,2,South,76.52,,,,,,2022.03,2022,,,,
131239,1,quru,587.1,1314,19.5,5.7,3,South,32.83,,,,,,2022.03,2022,,,,
131364,1,acru,460,1316,12,12.9,5,North,64.08,,,,,,2022.03,2022,,,,
132077,1,qual,592.4,1319,9.9,15.9,5,North,96.9,,,,,,2022.03,2022,,,,
132539,1,litu,604.5,1331,15,15.9,8,North,50.18,,,,,,2022.03,2022,,,,
140825,1,litu,523,1411,8,5.9,2,South,42.52,,,,,,2022.03,2022,,,,
142380,1,qual,593,1425,6.8,13.1,8,North,41.21,,,,,,2022.03,2022,,,,
142521,1,pist,452,1422,6.4,11.1,5,North,104.81,,,,,,2022.03,2022,,,,
142708,1,juni,423.1,1429,4.3,6.2,8,North,22.42,,,,,,2022.03,2022,,,,
142729,1,litu,474,1431,4.7,14.7,8,North,62.7,,,,,,2022.03,2022,,,,
160985,1,litu,873,1612,1.2,17.2,1,South,28.55,,,,,,2022.03,2022,,,,
162439,1,quru,832.5,1627,16.3,0.3,9,North,51.8,,,,,,2022.03,2022,,,,
162543,1,qual,890,1627,7.5,16.6,9,North,87.01,,,,,,2022.03,2022,,,,
171348,1,ceca,155.4,1714,19.4,2.4,1,South,84.97,,,,,,2022.03,2022,,,,
171454,1,caco,118,1714,1.6,13.8,1,South,16.78,,,,,,2022.03,2022,,,,
172202,1,quru,555.1,1717,17.1,1.8,6,North,82.46,,,,,,2022.03,2022,,,,
172203,1,qual,368.5,1717,15.5,0.3,6,North,22.4,,,,,,2022.03,2022,,,,
172248,1,cato,274.2,1719,19.2,19.3,6,North,29.9,,,,,,2022.03,2022,,,,
172417,1,nysy,98.8,1725,20,18.4,9,North,19.82,,,,,,2022.03,2022,,,,
172470,1,quru,710,1728,11.1,12,9,North,44.71,,,,,,2022.03,2022,,,,
172499,1,qual,1056,1730,17,3.1,9,North,44.42,,,,,,2022.03,2022,,,,
181030,1,qual,779,1816,5.4,10.6,6,North,28.39,,,,,,2022.03,2022,,,,
190067,1,litu,739,1902,19,2.2,1,South,49.36,,,,,,2022.03,2022,,,,
190413,1,litu,1001.6,1904,14.7,4.6,1,South,119.88,,,,,,2022.03,2022,,,,
190568,1,juni,903,1912,2.6,18.8,1,South,34.21,,,,,,2022.03,2022,,,,
190694,1,quru,1265.5,1909,18.2,14.7,1,South,7.47,,,,,,2022.03,2022,,,,
192133,1,caovl,565,1923,11.7,2.3,6,North,29.53,,,,,,2022.03,2022,,,,
192244,1,qual,443.5,1919,18.1,16.8,6,North,47.19,,,,,,2022.03,2022,,,,
192437,1,litu,436.9,1925,17,11.5,9,North,19.94,,,,,,2022.03,2022,,,,
192466,1,quru,809,1926,13.3,1.7,9,North,117.42,,,,,,2022.03,2022,,,,
192484,1,quru,422.5,1926,17.4,11.2,9,North,65.75,,,,,,2022.03,2022,,,,
192542,1,litu,326,1929,18.9,3.8,9,North,8.06,,,,,,2022.03,2022,,,,
192544,1,litu,349,1929,14.4,1.8,9,North,13.09,,,,,,2022.03,2022,,,,
192560,1,qual,933.1,1930,12.9,19.5,9,North,12.45,,,,,,2022.03,2022,,,,
192619,1,quru,787,1926,12.6,8.5,9,North,76.27,,,,,,2022.03,2022,,,,
200142,1,litu,604,2002,1.3,3.5,1,South,22.66,,,,,,2022.03,2022,,,,
200551,1,litu,576,2005,1,5.3,1,South,124.4,,,,,,2022.03,2022,,,,
202072,1,qual,710.1,2020,2.1,10.8,6,North,34.29,,,,,,2022.03,2022,,,,
202201,1,cato,131,2017,3.2,1.1,6,North,32.45,,,,,,2022.03,2022,,,,
202215,1,qual,549.9,2017,5.5,11.7,6,North,105.85,,,,,,2022.03,2022,,,,
101008,1,tiam,177,1006,4.2,11.6,2,South,12.02,,,,,,2022.03,2022,,,,
162581,1,ceca,93,1629,15.4,3.9,9,North,5.19,,,,,,2022.03,2022,,,,
22186,1,tiam,370,222,17,7.5,4,North,4.26,,,,,,2022.03,2022,,,,
22198,2,tiam,160,222,16.1,10.9,4,North,14.03,,,,,,2022.03,2022,,,,
82219,1,ceca,87,822,14.7,18.8,4,North,14.53,,,,,,2022.03,2022,,,,
182471,1,ceca,78,1829,2.5,19,9,North,8.16,,,,,,2022.03,2022,,,,
102364,1,qual,649,1025,2.1,18,7,North,11.02,,,,,,2022.03,2022,,,,
110788,1,litu,656,1104,19.9,11.7,2,South,10.89,,,,,,2022.03,2022,,,,
122343,1,qual,638,1225,10.7,14.4,8,North,15.64,,,,,,2022.03,2022,,,,
30331,1,cagl,231,306,8.3,19.5,3,South,14,,,,,,2022.03,2022,,,,
40564,1,fagr,69,406,2.4,12.4,3,South,8.66,,,,,,2022.03,2022,,,,
80554,1,caovl,529,813,6.9,11.2,2,South,12.96,,,,,,2022.03,2022,,,,
90660,1,quru,988,913,4.9,7.9,2,South,16.15,,,,,,2022.03,2022,,,,
160910,1,litu,996,1607,8.6,1.1,1,South,8.5,,,,,,2022.03,2022,,,,
