tag,stemtag,sp,quadrat,survey.ID,year,month,day,measure,codes,notes,field.recorders,data.enter,location,Leaf code
40568,1,fagr,406,2021.03,2021,7,06,29.63,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
40569,1,litu,407,2021.03,2021,7,06,108.29,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
50364,1,qual,507,2021.03,2021,7,06,14.21,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,NA
50650,1,litu,514,2021.03,2021,7,06,22.8,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
50654,1,litu,514,2021.03,2021,7,06,60.71,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
52190,1,quru,522,2021.03,2021,7,06,52.1,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
60456,1,caca,614,2021.03,2021,7,06,10.89,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60457,1,caca,614,2021.03,2021,7,06,15.45,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60458,1,fagr,615,2021.03,2021,7,06,41.25,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60459,1,fagr,615,2021.03,2021,7,06,23.41,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60462,1,fagr,615,2021.03,2021,7,06,90.8,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60463,1,juni,615,2021.03,2021,7,06,64.42,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60468,1,caca,615,2021.03,2021,7,06,11.31,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60469,1,cofl,615,2021.03,2021,7,06,10.63,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60562,1,fagr,614,2021.03,2021,7,06,6.51,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60563,1,caca,614,2021.03,2021,7,06,24.03,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60566,1,fagr,614,2021.03,2021,7,06,110.33,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60567,1,litu,614,2021.03,2021,7,06,70.62,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60568,1,caca,614,2021.03,2021,7,06,4.970000000000001,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60569,1,caca,614,2021.03,2021,7,06,3.23,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60571,1,caca,614,2021.03,2021,7,06,23.99,NA,knocked out,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60573,1,tiam,614,2021.03,2021,7,06,39.91,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60576,1,caca,615,2021.03,2021,7,06,22.11,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
60577,1,litu,615,2021.03,2021,7,06,35.16,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
60578,1,caca,615,2021.03,2021,7,06,24.52,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60581,1,litu,615,2021.03,2021,7,06,31.61,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
60582,1,quru,615,2021.03,2021,7,06,39.26,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60586,1,caca,615,2021.03,2021,7,06,10.95,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60587,1,caca,615,2021.03,2021,7,06,21.55,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
60588,1,caco,615,2021.03,2021,7,06,49.22,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
62128,1,quru,620,2021.03,2021,7,06,130.2,NA,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
62224,1,litu,622,2021.03,2021,7,06,19.5,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
70096,1,quru,704,2021.03,2021,7,06,34.48,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70126,1,quru,705,2021.03,2021,7,06,105.8,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70220,1,qual,702,2021.03,2021,7,06,34.65,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70492,1,nysy,714,2021.03,2021,7,06,17.43,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70493,1,litu,714,2021.03,2021,7,06,21.39,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
70494,1,caca,714,2021.03,2021,7,06,35.04,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
70494,2,caca,714,2021.03,2021,7,06,17.35,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
70495,1,caca,714,2021.03,2021,7,06,7.73,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70519,1,qual,711,2021.03,2021,7,06,95.18,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70536,1,qual,711,2021.03,2021,7,06,24.55,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
70581,1,quru,714,2021.03,2021,7,06,34.65,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
72116,1,litu,719,2021.03,2021,7,06,32.55,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
72124,1,quru,719,2021.03,2021,7,06,33.9,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72210,1,qual,721,2021.03,2021,7,06,24.8,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72308,1,qual,725,2021.03,2021,7,06,64.7,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72324,1,litu,726,2021.03,2021,7,06,49.66,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
72337,1,quru,727,2021.03,2021,7,06,62.43,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
72348,1,quru,727,2021.03,2021,7,06,33.74,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72357,1,quru,728,2021.03,2021,7,06,83.06,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
72427,1,litu,730,2021.03,2021,7,06,87.63,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,2
80628,1,quru,811,2021.03,2021,7,06,50.9,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
82203,1,litu,822,2021.03,2021,7,06,43.53,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
82360,1,litu,829,2021.03,2021,7,06,38.69,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
82365,1,qual,829,2021.03,2021,7,06,95.47,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
82422,1,litu,831,2021.03,2021,7,06,87.54,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
90612,1,quru,910,2021.03,2021,7,06,15.76,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
90660,1,quru,913,2021.03,2021,7,06,127.31,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
90752,1,qual,916,2021.03,2021,7,06,83.64,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
91477,1,litu,908,2021.03,2021,7,06,52.93,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
92139,1,quru,920,2021.03,2021,7,06,39.03,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
100754,1,quru,1005,2021.03,2021,7,06,41.74,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
100771,1,quru,1005,2021.03,2021,7,06,215.6,NA,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
100905,1,litu,1008,2021.03,2021,7,06,24.83,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
100960,1,quru,1010,2021.03,2021,7,06,92.68,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
102177,1,qual,1020,2021.03,2021,7,06,128.5,NA,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102258,1,qual,1022,2021.03,2021,7,06,11.89,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102261,1,qual,1022,2021.03,2021,7,06,33.88,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102262,1,qual,1022,2021.03,2021,7,06,98.14,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102264,1,qual,1022,2021.03,2021,7,06,47.28,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102348,1,qual,1025,2021.03,2021,7,06,112.48,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
102364,1,qual,1025,2021.03,2021,7,06,30.14,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
110061,1,litu,1101,2021.03,2021,7,06,19.68,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
110788,1,litu,1104,2021.03,2021,7,06,105.86,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
110791,1,litu,1104,2021.03,2021,7,06,NA,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
110901,1,litu,1105,2021.03,2021,7,06,90.12,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
111030,1,litu,1107,2021.03,2021,7,06,96.27,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
112137,1,qual,1120,2021.03,2021,7,06,45.94,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
112262,1,quru,1123,2021.03,2021,7,06,58.43,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
112336,1,qual,1125,2021.03,2021,7,06,15.93,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
112482,1,litu,1131,2021.03,2021,7,06,12.45,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
120781,1,litu,1205,2021.03,2021,7,06,109.27,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
121195,1,quru,1211,2021.03,2021,7,06,106.44,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
121221,1,litu,1207,2021.03,2021,7,06,8.59,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
121305,1,quru,1211,2021.03,2021,7,06,13.77,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
122136,1,quru,1220,2021.03,2021,7,06,79.64,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
122189,1,qual,1222,2021.03,2021,7,06,114.52,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
122303,1,qual,1223,2021.03,2021,7,06,97,NA,estimated: meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
122343,1,qual,1225,2021.03,2021,7,06,125.24,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
122427,1,qual,1227,2021.03,2021,7,06,41.5,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
122482,1,litu,1228,2021.03,2021,7,06,11.99,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,2
130838,1,litu,1305,2021.03,2021,7,06,42.6,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
131087,1,quru,1310,2021.03,2021,7,06,71.52,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
131239,1,quru,1314,2021.03,2021,7,06,24.4,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
132077,1,qual,1319,2021.03,2021,7,06,89,NA,estimated,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
132539,1,litu,1331,2021.03,2021,7,06,41.64,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,2
140751,1,quru,1408,2021.03,2021,7,06,96.16,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
140825,1,litu,1411,2021.03,2021,7,06,37.26,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
142380,1,qual,1425,2021.03,2021,7,06,36.98,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
142729,1,litu,1431,2021.03,2021,7,06,59.07,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
160910,1,litu,1607,2021.03,2021,7,06,127.72,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
160985,1,litu,1612,2021.03,2021,7,06,17.01,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
162439,1,quru,1627,2021.03,2021,7,06,42.72,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
162543,1,qual,1627,2021.03,2021,7,06,82.32,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172202,1,quru,1717,2021.03,2021,7,06,80.6,NA,estimated: meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172203,1,qual,1717,2021.03,2021,7,06,22.45,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172255,1,qual,1720,2021.03,2021,7,06,129,NA,estimated meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172470,1,quru,1728,2021.03,2021,7,06,25.13,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
172499,1,qual,1730,2021.03,2021,7,06,36.64,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,NA
181030,1,qual,1816,2021.03,2021,7,06,21.74,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
190067,1,litu,1902,2021.03,2021,7,06,42.01,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
190413,1,litu,1904,2021.03,2021,7,06,100.64,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
190694,1,quru,1909,2021.03,2021,7,06,13.57,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,0
190838,1,quru,1916,2021.03,2021,7,06,55.69,NA,deadstanding,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192244,1,qual,1919,2021.03,2021,7,06,44.45,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192437,1,litu,1925,2021.03,2021,7,06,16.46,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
192466,1,quru,1926,2021.03,2021,7,06,90.99,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192484,1,quru,1926,2021.03,2021,7,06,62.23,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192542,1,litu,1929,2021.03,2021,7,06,6.11,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
192544,1,litu,1929,2021.03,2021,7,06,11.25,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,1
192560,1,qual,1930,2021.03,2021,7,06,7.95,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
192619,1,quru,1926,2021.03,2021,7,06,63.15,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
200142,1,litu,2002,2021.03,2021,7,06,15.68,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,1
200551,1,litu,2005,2021.03,2021,7,06,120.88,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,South,2
202072,1,qual,2020,2021.03,2021,7,06,31.28,NA,NA,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
202215,1,qual,2017,2021.03,2021,7,06,105,NA,estimated: meter error,"Brianna Calkins, Teagan Rogers, Jennifer Jordan",Brianna Calkins,North,0
